Time_Index,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1,NENGREST_Fusion
1503,1.0,0.4245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3975,0.4245,0.3945,1.0,0.2862,1.0,1.0,1.0,1.0,1.0,1.0,0.3039,0.2862,0.3893,1.0,0.5453,1.0,1.0,1.0,0.2144,0.5453,0.549,1.0,1.0,1.0,1.0,1.0,0.278621376,0.553507805,0.973932981,1.0,1.0,1.0,1.0,1.0,0.313741088,0.579774261,1.0,1.0,1.0,1.0,1.0,1.0,0.136297166,0.854653239,0.488218946,0.488258938,0.488475177,1.0
1504,1.0,0.4245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3868,0.4245,0.3274,1.0,0.2862,1.0,1.0,1.0,1.0,1.0,1.0,0.273,0.2862,0.3372,1.0,0.5453,1.0,1.0,1.0,0.2285,0.5453,0.4194,1.0,1.0,1.0,1.0,1.0,0.329274654,0.470024854,0.999174118,1.0,1.0,1.0,1.0,1.0,0.286375105,0.437717617,1.0,1.0,1.0,1.0,1.0,1.0,0.129946291,0.698881626,0.489246013,0.489316691,0.489361702,1.0
1505,1.0,0.4245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2934,0.4245,0.224,1.0,0.2862,1.0,1.0,1.0,1.0,1.0,1.0,0.411,0.2862,0.2202,1.0,0.5453,1.0,1.0,1.0,0.1721,0.5453,0.2944,1.0,1.0,1.0,1.0,1.0,0.234705567,0.383551389,1.0,1.0,1.0,1.0,1.0,1.0,0.36978671,0.356749266,1.0,1.0,1.0,1.0,1.0,1.0,0.097465105,0.699672878,0.497160464,0.497144066,0.497340426,1.0
1506,1.0,0.4245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2251,0.4245,0.1102,1.0,0.2862,1.0,1.0,1.0,1.0,1.0,1.0,0.3268,0.2862,0.1251,1.0,0.5453,1.0,1.0,1.0,0.1933,0.5453,0.1099,1.0,1.0,1.0,1.0,1.0,0.166703925,0.252560943,1.0,1.0,1.0,1.0,1.0,1.0,0.286912978,0.269961566,1.0,1.0,1.0,1.0,1.0,1.0,0.150829256,0.462082714,0.508760271,0.508779353,0.508865248,1.0
1507,1.0,0.4245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2157,0.4245,0.0001,1.0,0.2862,1.0,1.0,1.0,1.0,1.0,1.0,0.159,0.2862,0.0017,1.0,0.5453,1.0,1.0,1.0,0.1997,0.5453,0.0135,1.0,1.0,1.0,1.0,1.0,0.143746778,5.45e-5,1.0,1.0,1.0,1.0,1.0,1.0,0.175247759,0.00521652,1.0,1.0,1.0,1.0,1.0,1.0,0.269317001,0.077913761,0.513291445,0.513221917,0.513297872,1.0
1508,1.0,0.4245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2328,0.4245,0.0,1.0,0.2862,1.0,1.0,1.0,1.0,1.0,1.0,0.0201,0.2862,0.0,1.0,0.5453,1.0,1.0,1.0,0.3969,0.5453,0.0,1.0,1.0,1.0,1.0,1.0,0.210132495,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.051217534,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.471935123,0.0,0.531959884,0.531838375,0.531914894,1.0
1509,1.0,0.4245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17,0.4245,0.0,1.0,0.2862,1.0,1.0,1.0,1.0,1.0,1.0,0.0298,0.2862,0.0,1.0,0.5453,1.0,1.0,1.0,0.2323,0.5453,0.0,1.0,1.0,1.0,1.0,1.0,0.142252147,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044444188,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.407527834,0.0,0.540236829,0.540300402,0.540336879,1.0
1510,1.0,0.4245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2692,0.4245,0.0,1.0,0.2862,1.0,1.0,1.0,1.0,1.0,1.0,0.0897,0.2862,0.0,1.0,0.5453,1.0,1.0,1.0,0.0873,0.5453,0.0,1.0,1.0,1.0,1.0,1.0,0.211926401,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.119992912,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.210684195,0.0,0.509424843,0.509414005,0.509751773,1.0
1511,1.0,0.4245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2691,0.4245,0.0,1.0,0.2862,1.0,1.0,1.0,1.0,1.0,1.0,0.0421,0.2862,0.0,1.0,0.5453,1.0,1.0,1.0,0.0934,0.5453,0.0,1.0,1.0,1.0,1.0,1.0,0.25666976,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.087911233,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.165785566,0.0,0.466469309,0.466469219,0.466312057,1.0
1512,1.0,0.4245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2556,0.4245,0.0,1.0,0.2862,1.0,1.0,1.0,1.0,1.0,1.0,0.0966,0.2862,0.0,1.0,0.5453,1.0,1.0,1.0,0.1309,0.5453,0.0,1.0,1.0,1.0,1.0,1.0,0.238016933,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.134551391,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.224507228,0.0,0.42538666,0.42542839,0.425531915,1.0
1513,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0188,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0433,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.2387,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.032404255,0.0,0.232287914,1.0,1.0,1.0,1.0,1.0,0.098450139,0.0,0.328303933,1.0,1.0,1.0,1.0,1.0,0.508678675,0.0,0.400434993,0.400465411,0.40070922,1.0
1514,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0273,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0393,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.176,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.018663356,0.0,0.474641681,1.0,1.0,1.0,1.0,1.0,0.094680175,0.0,0.374372542,1.0,1.0,1.0,1.0,1.0,0.480622172,0.0,0.382733204,0.382695155,0.382978723,1.0
1515,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0503,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.1612,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.020345494,0.0,0.486587405,1.0,1.0,1.0,1.0,1.0,0.122661315,0.0,0.304058135,1.0,1.0,1.0,1.0,1.0,0.473405421,0.0,0.373247946,0.373175376,0.37322695,1.0
1516,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0174,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0877,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.2159,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.012537468,0.0,0.412834704,1.0,1.0,1.0,1.0,1.0,0.163412169,0.0,0.27778089,1.0,1.0,1.0,1.0,1.0,0.575165391,0.0,0.370831319,0.370848318,0.371010638,1.0
1517,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0135,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.1511,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.1998,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.019592196,0.0,0.45624572,1.0,1.0,1.0,1.0,1.0,0.214811489,0.0,0.378903925,1.0,1.0,1.0,1.0,1.0,0.506217659,0.0,0.380799903,0.380791199,0.380762411,1.0
1518,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0212,0.5514,0.0591,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.1205,0.3707,0.0238,1.0,0.613,1.0,1.0,1.0,0.1987,0.613,0.0987,1.0,1.0,1.0,1.0,1.0,0.044697292,0.21476087,0.556234479,1.0,1.0,1.0,1.0,1.0,0.162873954,0.030837342,0.480935633,1.0,1.0,1.0,1.0,1.0,0.438453466,0.384205341,0.411068149,0.411042945,0.411347518,1.0
1519,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0062,0.5514,0.1027,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0343,0.3707,0.1141,1.0,0.613,1.0,1.0,1.0,0.1317,0.613,0.0973,1.0,1.0,1.0,1.0,1.0,0.018860187,0.467500418,0.554472446,1.0,1.0,1.0,1.0,1.0,0.05818538,0.272229254,0.300389558,1.0,1.0,1.0,1.0,1.0,0.313202709,0.693175793,0.478612856,0.478739158,0.478723404,1.0
1520,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0036,0.5514,0.241,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0243,0.3707,0.2446,1.0,0.613,1.0,1.0,1.0,0.0879,0.613,0.2492,1.0,1.0,1.0,1.0,1.0,0.015690191,0.621259809,0.479643792,1.0,1.0,1.0,1.0,1.0,0.048915438,0.448439986,0.294777244,1.0,1.0,1.0,1.0,1.0,0.192170426,0.854083955,0.53842436,0.538607997,0.53856383,1.0
1521,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0098,0.5514,0.3745,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0076,0.3707,0.3769,1.0,0.613,1.0,1.0,1.0,0.1093,0.613,0.4186,1.0,1.0,1.0,1.0,1.0,0.00859528,0.6801247,0.60849762,1.0,1.0,1.0,1.0,1.0,0.026313551,0.631764948,0.61832881,1.0,1.0,1.0,1.0,1.0,0.157319248,0.899240315,0.566517641,0.566744235,0.566489362,1.0
1522,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0152,0.5514,0.4822,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0178,0.3707,0.4779,1.0,0.613,1.0,1.0,1.0,0.178,0.613,0.5598,1.0,1.0,1.0,1.0,1.0,0.012179825,0.728365362,0.825820446,1.0,1.0,1.0,1.0,1.0,0.030258968,0.662115276,0.738766789,1.0,1.0,1.0,1.0,1.0,0.271768957,0.906147599,0.585729821,0.585572245,0.585992908,1.0
1523,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0231,0.5514,0.5138,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0056,0.3707,0.5184,1.0,0.613,1.0,1.0,1.0,0.2131,0.613,0.6575,1.0,1.0,1.0,1.0,1.0,0.024126835,0.750829935,0.883086324,1.0,1.0,1.0,1.0,1.0,0.016756123,0.697378576,0.534440279,1.0,1.0,1.0,1.0,1.0,0.318618208,0.923531115,0.601739971,0.601650095,0.601950355,1.0
1524,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0421,0.5514,0.5102,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0104,0.3707,0.5128,1.0,0.613,1.0,1.0,1.0,0.1995,0.613,0.6646,1.0,1.0,1.0,1.0,1.0,0.051148638,0.74030757,0.859726787,1.0,1.0,1.0,1.0,1.0,0.025617065,0.704005361,0.335177779,1.0,1.0,1.0,1.0,1.0,0.323294044,0.946990728,0.610983567,0.610958325,0.611258865,1.0
1525,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0301,0.5514,0.5122,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0127,0.3707,0.4976,1.0,0.613,1.0,1.0,1.0,0.3203,0.613,0.6599,1.0,1.0,1.0,1.0,1.0,0.043836564,0.741196334,0.890237689,1.0,1.0,1.0,1.0,1.0,0.029176883,0.669753611,0.327329874,1.0,1.0,1.0,1.0,1.0,0.316438019,0.941192985,0.613037699,0.613073831,0.613031915,1.0
1526,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0571,0.5514,0.4765,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0453,0.3707,0.4525,1.0,0.613,1.0,1.0,1.0,0.2491,0.613,0.5995,1.0,1.0,1.0,1.0,1.0,0.094319448,0.705770373,0.878272176,1.0,1.0,1.0,1.0,1.0,0.058943141,0.641264975,0.494135916,1.0,1.0,1.0,1.0,1.0,0.284032196,0.937545717,0.617025133,0.617093294,0.617021277,1.0
1527,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0984,0.5514,0.4441,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.1252,0.3707,0.4297,1.0,0.613,1.0,1.0,1.0,0.2773,0.613,0.5228,1.0,1.0,1.0,1.0,1.0,0.174535036,0.625595927,0.972553074,1.0,1.0,1.0,1.0,1.0,0.148266926,0.578438401,0.646385908,1.0,1.0,1.0,1.0,1.0,0.315469295,0.91139704,0.613460609,0.613496933,0.61391844,1.0
1528,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0647,0.5514,0.3548,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.1434,0.3707,0.3421,1.0,0.613,1.0,1.0,1.0,0.312,0.613,0.4073,1.0,1.0,1.0,1.0,1.0,0.14226912,0.540901005,0.949373066,1.0,1.0,1.0,1.0,1.0,0.159067154,0.467799842,0.752951026,1.0,1.0,1.0,1.0,1.0,0.416694254,0.856595993,0.608385694,0.608419717,0.608599291,1.0
1529,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.5514,0.2592,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0673,0.3707,0.2427,1.0,0.613,1.0,1.0,1.0,0.3665,0.613,0.284,1.0,1.0,1.0,1.0,1.0,0.127324566,0.469379634,0.612847328,1.0,1.0,1.0,1.0,1.0,0.094152719,0.376240969,0.977200031,1.0,1.0,1.0,1.0,1.0,0.403455079,0.744654775,0.609594007,0.609689021,0.609929078,1.0
1530,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0469,0.5514,0.1488,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.011,0.3707,0.0953,1.0,0.613,1.0,1.0,1.0,0.3922,0.613,0.1307,1.0,1.0,1.0,1.0,1.0,0.105285503,0.313469648,0.358947873,1.0,1.0,1.0,1.0,1.0,0.036416724,0.142494857,0.755585909,1.0,1.0,1.0,1.0,1.0,0.545448244,0.573652446,0.610560657,0.610746774,0.610815603,1.0
1531,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0534,0.5514,0.0308,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0771,0.3707,0.008,1.0,0.613,1.0,1.0,1.0,0.3092,0.613,0.0694,1.0,1.0,1.0,1.0,1.0,0.120313309,0.050172895,0.352206796,1.0,1.0,1.0,1.0,1.0,0.111198097,0.006438262,0.821861506,1.0,1.0,1.0,1.0,1.0,0.454013765,0.302949131,0.606573224,0.606727311,0.606826241,1.0
1532,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0251,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0231,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.3203,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.079361014,0.0,0.44682464,1.0,1.0,1.0,1.0,1.0,0.043114588,0.0,0.92577827,1.0,1.0,1.0,1.0,1.0,0.54517132,0.0,0.60439826,0.604400254,0.604609929,1.0
1533,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0012,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.0285,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.003914807,0.0,0.169097915,1.0,1.0,1.0,1.0,1.0,0.000672967,0.0,0.468118608,1.0,1.0,1.0,1.0,1.0,0.046172608,0.0,0.606391977,0.606515761,0.606382979,1.0
1534,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0155,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0633,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.1977,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.051246148,0.0,0.201334745,1.0,1.0,1.0,1.0,1.0,0.091751538,0.0,0.609149754,1.0,1.0,1.0,1.0,1.0,0.352664083,0.0,0.568692605,0.568648191,0.568705674,1.0
1535,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0124,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0356,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.1679,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.031818017,0.0,0.308196634,1.0,1.0,1.0,1.0,1.0,0.061373562,0.0,0.336467028,1.0,1.0,1.0,1.0,1.0,0.357987255,0.0,0.509001933,0.508990903,0.508865248,1.0
1536,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0223,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0382,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.1712,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.046516567,0.0,0.479343057,1.0,1.0,1.0,1.0,1.0,0.08504805,0.0,0.463663101,1.0,1.0,1.0,1.0,1.0,0.368685395,0.0,0.455473659,0.455468585,0.455673759,1.0
1537,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0265,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0954,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.0915,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.045596369,0.0,0.58565402,1.0,1.0,1.0,1.0,1.0,0.119016744,0.0,0.907091856,1.0,1.0,1.0,1.0,1.0,0.219137251,0.0,0.420190913,0.420139623,0.420212766,1.0
1538,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0275,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.1033,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.0573,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.025195394,0.0,0.550256371,1.0,1.0,1.0,1.0,1.0,0.131745502,0.0,0.760507107,1.0,1.0,1.0,1.0,1.0,0.151042804,0.0,0.400676655,0.400888513,0.40070922,1.0
1539,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0321,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0657,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.0685,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.042083509,0.0,0.697140753,1.0,1.0,1.0,1.0,1.0,0.106605083,0.0,0.988417029,1.0,1.0,1.0,1.0,1.0,0.183569506,0.0,0.391372644,0.391368733,0.391400709,1.0
1540,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0444,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0344,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.0705,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.057416212,0.0,0.91112411,1.0,1.0,1.0,1.0,1.0,0.084847741,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.166466892,0.0,0.387626873,0.387772371,0.38785461,1.0
1541,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0422,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.039,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.0549,0.613,0.0,1.0,1.0,1.0,1.0,1.0,0.060361288,0.0,0.822330952,1.0,1.0,1.0,1.0,1.0,0.080816559,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.133710504,0.0,0.397897535,0.397715253,0.398049645,1.0
1542,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0672,0.5514,0.0,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0454,0.3707,0.0,1.0,0.613,1.0,1.0,1.0,0.0379,0.613,0.0001,1.0,1.0,1.0,1.0,1.0,0.060055081,2.11e-6,0.832012653,1.0,1.0,1.0,1.0,1.0,0.077629685,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.128994405,0.0,0.431367811,0.431351809,0.431294326,1.0
1543,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0281,0.5514,0.0582,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0181,0.3707,0.0345,1.0,0.613,1.0,1.0,1.0,0.0182,0.613,0.0416,1.0,1.0,1.0,1.0,1.0,0.015455631,0.092209093,0.903179765,1.0,1.0,1.0,1.0,1.0,0.036286332,0.016092965,0.600396097,1.0,1.0,1.0,1.0,1.0,0.086611293,0.051264685,0.500181247,0.500317326,0.5,1.0
1544,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.033,0.5514,0.1711,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0518,0.3707,0.1701,1.0,0.613,1.0,1.0,1.0,0.0211,0.613,0.1503,1.0,1.0,1.0,1.0,1.0,0.013392327,0.342335284,1.0,1.0,1.0,1.0,1.0,1.0,0.076187663,0.179367796,0.649539292,1.0,1.0,1.0,1.0,1.0,0.071200699,0.223262832,0.556911551,0.556801354,0.556737589,1.0
1545,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0456,0.5514,0.2655,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0703,0.3707,0.3071,1.0,0.613,1.0,1.0,1.0,0.0304,0.613,0.2814,1.0,1.0,1.0,1.0,1.0,0.014397321,0.446133941,0.765540302,1.0,1.0,1.0,1.0,1.0,0.096801616,0.369359493,0.511719704,1.0,1.0,1.0,1.0,1.0,0.061541282,0.373032242,0.580413243,0.580495029,0.580230496,1.0
1546,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0629,0.5514,0.3221,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0511,0.3707,0.3757,1.0,0.613,1.0,1.0,1.0,0.0116,0.613,0.3433,1.0,1.0,1.0,1.0,1.0,0.017329443,0.496446401,0.710533261,1.0,1.0,1.0,1.0,1.0,0.075093001,0.5014956,0.745805264,1.0,1.0,1.0,1.0,1.0,0.044841167,0.502474308,0.596362977,0.596361329,0.596631206,1.0
1547,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0806,0.5514,0.3596,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0327,0.3707,0.4154,1.0,0.613,1.0,1.0,1.0,0.0137,0.613,0.4398,1.0,1.0,1.0,1.0,1.0,0.026772618,0.542304456,0.652241707,1.0,1.0,1.0,1.0,1.0,0.065028071,0.555862904,0.759071231,1.0,1.0,1.0,1.0,1.0,0.027643921,0.609902501,0.611587724,0.611804527,0.611702128,1.0
1548,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0876,0.5514,0.3832,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0207,0.3707,0.4546,1.0,0.613,1.0,1.0,1.0,0.0196,0.613,0.4441,1.0,1.0,1.0,1.0,1.0,0.046777397,0.579957604,0.414398372,1.0,1.0,1.0,1.0,1.0,0.039323844,0.607539773,0.511166513,1.0,1.0,1.0,1.0,1.0,0.042391568,0.654446185,0.61859594,0.618574149,0.618794326,1.0
1549,1.0,0.5514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0863,0.5514,0.3572,1.0,0.3707,1.0,1.0,1.0,1.0,1.0,1.0,0.0645,0.3707,0.4483,1.0,0.613,1.0,1.0,1.0,0.0237,0.613,0.4433,1.0,1.0,1.0,1.0,1.0,0.074066937,0.552254498,0.29224211,1.0,1.0,1.0,1.0,1.0,0.072157487,0.632128835,0.490141153,1.0,1.0,1.0,1.0,1.0,0.094150357,0.613041997,0.61817303,0.618151047,0.618351064,1.0
