Constraint,CapRes_1
t3005,1.1893589035252315e-6
t3006,1.5075869004402514e-6
t3007,1.1053856468310946e-6
t3008,1.0047136004598706e-6
t3009,1.0094586634355277e-6
t3010,1.1595420786922606e-6
t3011,1.1788433797672253e-6
t3012,1.2060734269925589e-6
t3013,1.1869543873818078e-6
t3014,1.1950378414147689e-6
t3015,1.0713915645396749e-6
t3016,9.803717359180834e-7
t3017,1.1159978374351624e-6
t3018,1.2659412216805805e-6
t3019,2.084015477964676e-6
t3020,1.8101166824005375e-6
t3021,1.8052518486979157e-6
t3022,1.6686794912933184e-6
t3023,1.41695275550096e-6
t3024,1.2693476532952054e-6
t3025,1.27314639883079e-6
t3026,1.1614769522577558e-6
t3027,1.1739856383671165e-6
t3028,1.2105694770266875e-6
t3029,1.256137989525422e-6
t3030,1.7298951588144215e-6
t3031,1.3598313074334183e-6
t3032,1.3465916984359178e-6
t3033,1.3560361179360367e-6
t3034,1.396723919660779e-6
t3035,1.4493482322145878e-6
t3036,1.4266048268970686e-6
t3037,1.4696851263045974e-6
t3038,1.5036015276692967e-6
t3039,1.5046457125862736e-6
t3040,1.511759309444669e-6
t3041,1.4685587425581819e-6
t3042,1.7944421224412574e-6
t3043,2.264442643708034e-6
t3044,2.1528100135355626e-6
t3045,2.0088711997555963e-6
t3046,1.7522265438709563e-6
t3047,1.3530269905180819e-6
t3048,1.1652385409508446e-6
t3049,1.1220545424873634e-6
t3050,1.041555153788017e-6
t3051,1.0357565181428884e-6
t3052,1.024148363877443e-6
t3053,1.0326024474656415e-6
t3054,1.1872064025864964e-6
t3055,1.475706352991729e-6
t3056,1.4099435222624785e-6
t3057,1.3133728624842363e-6
t3058,1.302836088340365e-6
t3059,1.359729994550194e-6
t3060,1.228166314597256e-6
t3061,1.185839838367063e-6
t3062,1.190801622289948e-6
t3063,1.2298908370591055e-6
t3064,1.2603199383465404e-6
t3065,1.2441783531670694e-6
t3066,1.2255626724621438e-6
t3067,1.2219372422808455e-6
t3068,1.1533161803118249e-6
t3069,1.1712321490983472e-6
t3070,1.1225251560291695e-6
t3071,1.0538317885474856e-6
t3072,9.888434467772834e-7
t3073,9.747035438611286e-7
t3074,9.684323931386337e-7
t3075,9.64423101711586e-7
t3076,9.810416143779704e-7
t3077,9.904692704226082e-7
t3078,1.0364855353041878e-6
t3079,1.256538503430514e-6
t3080,1.4693074649600958e-6
t3081,1.7275855660940524e-6
t3082,1.8359185431794328e-6
t3083,1.8473005478071037e-6
t3084,1.8630330923961122e-6
t3085,1.8561660044679838e-6
t3086,1.8491864320136012e-6
t3087,1.84994777534833e-6
t3088,1.7574130665139856e-6
t3089,1.68553310905908e-6
t3090,1.5170644506026998e-6
t3091,1.3325855042818262e-6
t3092,1.2363043238596089e-6
t3093,1.2253345054559e-6
t3094,1.2034737837579645e-6
t3095,1.1361655404081244e-6
t3096,1.0904186443438861e-6
t3097,1.001481510899312e-6
t3098,9.78856461056032e-7
t3099,9.72171731873475e-7
t3100,9.967598743026703e-7
t3101,9.763298554775702e-7
t3102,9.924985150401841e-7
t3103,1.163927187479561e-6
t3104,1.488164747335485e-6
t3105,1.3622635379941798e-6
t3106,1.2609097201204303e-6
t3107,1.365347271021146e-6
t3108,1.3409638677309916e-6
t3109,1.2066778043013866e-6
t3110,1.259045569676689e-6
t3111,1.1204257402441904e-6
t3112,1.1221088513326904e-6
t3113,1.1352014161122554e-6
t3114,1.399155778945706e-6
t3115,1.3110209952472117e-6
t3116,1.1641888437633566e-6
t3117,1.1241591404419005e-6
t3118,1.1097709031277118e-6
t3119,1.0491663953170108e-6
t3120,9.991516309703192e-7
t3121,9.835784532575527e-7
t3122,9.380299142432145e-7
t3123,9.278795032894837e-7
t3124,9.330694919181022e-7
t3125,9.457660264249293e-7
t3126,1.2943085837061559e-6
t3127,1.1233362868946415e-6
t3128,1.0312093853340885e-6
t3129,1.0421257229493398e-6
t3130,1.041698425167659e-6
t3131,9.70491019800357e-7
t3132,9.059369383170295e-7
t3133,8.680054667802759e-7
t3134,8.810450002199297e-7
t3135,9.415297921854939e-7
t3136,9.074158729246801e-7
t3137,9.747607994769352e-7
t3138,1.0646210862469137e-6
t3139,1.436078131561971e-6
t3140,1.1399613512866681e-6
t3141,1.1145853943928054e-6
t3142,1.060369363988963e-6
t3143,1.0311799676091124e-6
t3144,1.012601758612383e-6
t3145,9.750839952117187e-7
t3146,9.666468983362876e-7
t3147,9.625961273151415e-7
t3148,9.63879523010849e-7
t3149,9.506423977573468e-7
t3150,1.1615843647435055e-6
t3151,7.856959112456214e-7
t3152,7.86476024415225e-7
t3153,9.034724165568789e-7
t3154,9.04043678239102e-7
t3155,9.298341640570288e-7
t3156,8.80062586253775e-7
t3157,7.929506743751269e-7
t3158,6.426425754775086e-7
t3159,7.12179377644913e-7
t3160,7.457728197071882e-7
t3161,8.099961647983526e-7
t3162,9.785271006719098e-7
t3163,1.5629760056141533e-6
t3164,1.1283459832604886e-6
t3165,1.2432550981655352e-6
t3166,1.1405470435088392e-6
t3167,1.0980427181985637e-6
t3168,9.846670411818288e-7
t3169,9.6188342809444e-7
t3170,9.446520271614359e-7
t3171,9.277699133829352e-7
t3172,9.101200707521817e-7
t3173,9.077525243818481e-7
t3174,9.468012475290952e-7
t3175,9.783432089325772e-7
t3176,8.539701862899059e-7
t3177,9.857790851002214e-7
t3178,1.1018468372822737e-6
t3179,9.910005752769662e-7
t3180,9.472898892542432e-7
t3181,9.895713823023687e-7
t3182,9.008386624266557e-7
t3183,9.539913797345445e-7
t3184,1.050861132935097e-6
t3185,1.0772518710878725e-6
t3186,1.1525999059033506e-6
t3187,1.409636054069584e-6
t3188,1.1729487414838603e-6
t3189,1.1835375011037628e-6
t3190,1.1838846401278818e-6
t3191,1.1518197212157494e-6
t3192,1.1077541473930462e-6
t3193,9.898852116088912e-7
t3194,1.004696895648882e-6
t3195,1.000353604845558e-6
t3196,9.60943931740721e-7
t3197,9.927063855303805e-7
t3198,1.093537835347879e-6
t3199,1.3604030365492913e-6
t3200,1.6573561214592638e-6
t3201,1.7723000713079982e-6
t3202,1.3959384211506018e-6
t3203,1.432263076523261e-6
t3204,1.7027119228200957e-6
t3205,1.627793502160821e-6
t3206,1.7497648853089148e-6
t3207,2.175989785056724e-6
t3208,2.26973139204457e-6
t3209,2.40244920845616e-6
t3210,2.6929887087333463e-6
t3211,2.6225625336131693e-6
t3212,2.0221110197872734e-6
t3213,1.9282116874026496e-6
t3214,1.5629939686323404e-6
t3215,1.3061654891483525e-6
t3216,1.0890451780698373e-6
t3217,1.0271135953593334e-6
t3218,1.0038584110253776e-6
t3219,9.898247757809193e-7
t3220,9.797138027815984e-7
t3221,1.034248308987262e-6
t3222,1.1045020453079366e-6
t3223,1.3261875355749519e-6
t3224,1.6497882069292615e-6
t3225,1.8265102397403995e-6
t3226,1.7758588788399466e-6
t3227,1.3744192183669901e-6
t3228,1.3477972496251411e-6
t3229,1.3278430943932512e-6
t3230,1.3484313698389347e-6
t3231,1.5369523335056794e-6
t3232,1.6331716258291804e-6
t3233,1.4895665952325044e-6
t3234,1.445304395805132e-6
t3235,1.3849605688092396e-6
t3236,1.3292775299624616e-6
t3237,1.3129877328928326e-6
t3238,1.2626932254504863e-6
t3239,1.118371460765675e-6
t3240,1.0473701570563514e-6
t3241,1.038191493707185e-6
t3242,1.0139089422466303e-6
t3243,1.0140787154000333e-6
t3244,1.0129363668584078e-6
t3245,1.017627246950866e-6
t3246,1.119122171900522e-6
t3247,1.4142919893533133e-6
t3248,1.537059436720126e-6
t3249,1.7240015692099037e-6
t3250,1.831367446971921e-6
t3251,1.3596651071792066e-6
t3252,1.3463734534225808e-6
t3253,1.2983858676640455e-6
t3254,1.284906442514061e-6
t3255,1.24335677312053e-6
t3256,1.224121377529518e-6
t3257,1.2683135192614475e-6
t3258,1.5281932506743823e-6
t3259,2.2236032662855297e-6
t3260,1.4955469210343988e-6
t3261,1.953665804784557e-6
t3262,1.4495736352202163e-6
t3263,1.21313457904267e-6
t3264,1.1375713532326002e-6
t3265,1.1016378660391328e-6
t3266,1.0454496559334038e-6
t3267,9.932598101446698e-7
t3268,9.534716128426415e-7
t3269,9.31495458078758e-7
t3270,9.761774748187684e-7
t3271,9.691985086022263e-7
t3272,1.0405328972867406e-6
t3273,8.762144373014134e-7
t3274,9.115491776222857e-7
t3275,9.981705535464807e-7
t3276,9.338432492701851e-7
t3277,9.695633249266961e-7
t3278,9.507149149955428e-7
t3279,9.349472230985021e-7
t3280,1.0631692811570567e-6
t3281,1.1428149079319248e-6
t3282,1.3555621868183527e-6
t3283,2.01536369718555e-6
t3284,1.7356837791144688e-6
t3285,1.826594187460231e-6
t3286,1.5552131293523621e-6
t3287,1.303792199417974e-6
t3288,1.1681664480755017e-6
t3289,1.0299549832170748e-6
t3290,9.684473160582822e-7
t3291,9.742366573652669e-7
t3292,9.855013383333224e-7
t3293,1.0143067387040835e-6
t3294,1.3158268628343965e-6
t3295,1.1106710131710744e-6
t3296,1.1326607375321126e-6
t3297,1.1311731157544786e-6
t3298,1.0289157370272385e-6
t3299,9.734871465691427e-7
t3300,9.761140394499567e-7
t3301,9.317159045158247e-7
t3302,9.51530332824398e-7
t3303,9.481591992505902e-7
t3304,9.694224798979501e-7
t3305,1.0570427499454183e-6
t3306,1.237285283061532e-6
t3307,1.7916778084685847e-6
t3308,1.402067361957856e-6
t3309,1.5141605929108747e-6
t3310,1.5050683878651878e-6
t3311,1.4173984215920884e-6
t3312,1.265881030633927e-6
t3313,1.1335421498590724e-6
t3314,1.0484852166684195e-6
t3315,1.0544934676750257e-6
t3316,1.0852950052565548e-6
t3317,1.037003088173304e-6
t3318,1.2495114422905637e-6
t3319,8.540432421887533e-7
t3320,8.26983716567968e-7
t3321,8.04831598012568e-7
t3322,8.276957476882708e-7
t3323,8.553144609085838e-7
t3324,8.531440327737665e-7
t3325,8.684357974985233e-7
t3326,8.330564478618647e-7
t3327,8.248704864493357e-7
t3328,8.471149056186419e-7
t3329,8.83176434910178e-7
t3330,1.031816973500798e-6
t3331,1.5920497476348727e-6
t3332,1.2922414799172072e-6
t3333,1.2415470082919874e-6
t3334,1.19927124524494e-6
t3335,1.2134572136787311e-6
t3336,1.1565418075961863e-6
t3337,1.1281759612206298e-6
t3338,1.1179998575805184e-6
t3339,1.1020167598558829e-6
t3340,1.1075056469999638e-6
t3341,1.1676067214742918e-6
t3342,1.4543562395943029e-6
t3343,1.085587456293766e-6
t3344,9.416225515709116e-7
t3345,9.423392857057191e-7
t3346,8.49591296918123e-7
t3347,8.730667872093676e-7
t3348,9.413393412081973e-7
t3349,9.506877300942152e-7
t3350,1.0318065384639668e-6
t3351,9.928830666842934e-7
t3352,1.0069829977633036e-6
t3353,1.0496584851628873e-6
t3354,1.2070593259488493e-6
t3355,1.6121796347951336e-6
t3356,1.2649685672863193e-6
t3357,1.4255845433138627e-6
t3358,1.3649208126774935e-6
t3359,1.3170840147729213e-6
t3360,1.1432167322600576e-6
t3361,1.1426209893802772e-6
t3362,1.0338596826478659e-6
t3363,9.988080676248342e-7
t3364,1.0131185585369548e-6
t3365,1.0241642593158462e-6
t3366,1.2717595841540895e-6
t3367,1.1580542861237248e-6
t3368,1.2414351589952814e-6
t3369,1.2125302890338467e-6
t3370,1.1399667614032143e-6
t3371,1.0788069701900954e-6
t3372,1.1130228510939842e-6
t3373,1.1175857428456816e-6
t3374,1.181291056714173e-6
t3375,1.1886735237131174e-6
t3376,1.1701880899592374e-6
t3377,1.3415602975560935e-6
t3378,2.1650719214855395e-6
t3379,1.879597669485478e-6
t3380,1.6777367704703468e-6
t3381,2.2161676474824184e-6
t3382,1.6781559607410014e-6
t3383,1.398393851645965e-6
t3384,1.3138038254540226e-6
t3385,1.1345173379670895e-6
t3386,1.1040967484927125e-6
t3387,1.0878727726259924e-6
t3388,1.115094481582445e-6
t3389,1.1234607544175509e-6
t3390,1.1721845656505575e-6
t3391,1.4051314436183653e-6
t3392,1.730822978667106e-6
t3393,1.986907093973799e-6
t3394,2.0754002575972197e-6
t3395,2.1386130008646215e-6
t3396,1.714231622172964e-6
t3397,1.794031397670254e-6
t3398,2.0029972667019148e-6
t3399,2.390900816626161e-6
t3400,2.352266769596564e-6
t3401,2.51383875498998e-6
t3402,2.9410799197822826e-6
t3403,3.1517557819307347e-6
t3404,2.61681241218691e-6
t3405,2.56029292255435e-6
t3406,2.41958521853869e-6
t3407,1.9219132126089365e-6
t3408,1.5896912975142575e-6
t3409,1.4337612507427458e-6
t3410,1.372133999883929e-6
t3411,1.4489696236275384e-6
t3412,1.4262032725971748e-6
t3413,1.4763555413976442e-6
t3414,1.8389939066647866e-6
t3415,2.155124241419995e-6
t3416,1.5383490099333487e-6
t3417,1.7302530846434853e-6
t3418,1.7721616904044437e-6
t3419,1.8518248719310242e-6
t3420,1.9638810366159613e-6
t3421,1.99194929525837e-6
t3422,2.0858314643238395e-6
t3423,2.1171692125734514e-6
t3424,2.129911082228774e-6
t3425,2.2031007084445887e-6
t3426,2.5970542570171152e-6
t3427,3.052920301472375e-6
t3428,3.1727157787875924e-6
t3429,2.9487994308294548e-6
t3430,2.5867493412267574e-6
t3431,2.053604359906233e-6
t3432,1.5898811805726397e-6
t3433,1.4804844296874771e-6
t3434,1.3429519378589369e-6
t3435,1.3281539857579087e-6
t3436,1.4003931983430933e-6
t3437,1.4540348820871191e-6
t3438,1.8056298463051902e-6
t3439,2.172992664298232e-6
t3440,2.2615142898302214e-6
t3441,1.7395992028578907e-6
t3442,1.7856735280909582e-6
t3443,1.8471735184064453e-6
t3444,1.8961078469334695e-6
t3445,1.8829117911071676e-6
t3446,1.7376279625434317e-6
t3447,1.759973598534669e-6
t3448,1.7571707688765484e-6
t3449,1.9360874882248346e-6
t3450,2.469957463558855e-6
t3451,2.4355783087572412e-6
t3452,2.0978824125832084e-6
t3453,2.1036311680819746e-6
t3454,2.0266601002780095e-6
t3455,1.5245067819203946e-6
t3456,1.2618201757841308e-6
t3457,1.2022117716943944e-6
t3458,1.1886687618789737e-6
t3459,1.1918562034628673e-6
t3460,1.2024847451900244e-6
t3461,1.2547271147173295e-6
t3462,1.3764817840575888e-6
t3463,1.7953012305142005e-6
t3464,2.1298773263286537e-6
t3465,2.089581582259305e-6
t3466,1.6067670164990894e-6
t3467,1.406729175658297e-6
t3468,1.497009113026549e-6
t3469,1.5031070216316943e-6
t3470,1.4884639870667034e-6
t3471,1.4835117137574578e-6
t3472,1.5915574818084512e-6
t3473,1.7837387611981128e-6
t3474,2.312300407568511e-6
t3475,2.2669496732508017e-6
t3476,1.73306992323994e-6
t3477,1.8246989426368983e-6
t3478,1.5417224523206896e-6
t3479,1.34955299696046e-6
t3480,1.1934833017262392e-6
t3481,1.0491295764236395e-6
t3482,9.94009990456371e-7
t3483,9.654460269295824e-7
t3484,9.938916829284295e-7
t3485,9.836407073379625e-7
t3486,1.1214964626333082e-6
t3487,1.409765399375233e-6
t3488,1.5364675617548059e-6
t3489,1.2470665095762908e-6
t3490,1.3176386395940195e-6
t3491,1.3564851264984258e-6
t3492,1.3772242101927793e-6
t3493,1.37390032998031e-6
t3494,1.1071259530556555e-6
t3495,1.2558293148573317e-6
t3496,1.2078063890840459e-6
t3497,1.2591121243718003e-6
t3498,1.4186587174166622e-6
t3499,1.8732616454598707e-6
t3500,1.533211909337599e-6
t3501,1.5613210167733838e-6
t3502,1.6628502375079657e-6
t3503,1.534511747020676e-6
t3504,1.4112255230505817e-6
t3505,1.2607351187065783e-6
t3506,1.1075574665666145e-6
t3507,1.03529522255094e-6
t3508,1.056659930546425e-6
t3509,1.1722089072004666e-6
t3510,1.547026097015584e-6
t3511,1.2940624892163858e-6
t3512,1.3444077650088283e-6
t3513,1.3375147831364577e-6
t3514,1.3729247165137938e-6
t3515,1.3358322683511722e-6
t3516,1.4766774041962975e-6
t3517,1.486740685034498e-6
t3518,1.489141716953562e-6
t3519,1.5831481389893888e-6
t3520,1.6199033466346903e-6
t3521,1.5670719494695874e-6
t3522,1.7203814772922854e-6
t3523,2.393297637726811e-6
t3524,2.2112614628886664e-6
t3525,2.2069281308425913e-6
t3526,2.064789070829002e-6
t3527,1.6510254057716725e-6
t3528,1.3815189271869863e-6
t3529,1.3526277602611213e-6
t3530,1.1816404384330528e-6
t3531,1.1079011752738743e-6
t3532,1.0815811943177923e-6
t3533,1.0958956067917205e-6
t3534,1.2495263154345774e-6
t3535,1.4069856139857673e-6
t3536,9.309703754630714e-7
t3537,1.0495837302991883e-6
t3538,1.1267848460928192e-6
t3539,1.2810597466489704e-6
t3540,1.494050009342689e-6
t3541,1.5844518110897682e-6
t3542,1.7004958682693454e-6
t3543,1.7817615123807438e-6
t3544,1.767610740817308e-6
t3545,1.938613169004447e-6
t3546,2.580677920584677e-6
t3547,3.04565028349398e-6
t3548,3.197515703150945e-6
t3549,3.2352188269314295e-6
t3550,2.964275054613307e-6
t3551,2.014153631995189e-6
t3552,1.4499425789446143e-6
t3553,1.3088588049083869e-6
t3554,1.186234529290348e-6
t3555,1.1574974529454114e-6
t3556,1.150732999255372e-6
t3557,1.1254828375413976e-6
t3558,1.3242045748491523e-6
t3559,1.6586576423858171e-6
t3560,1.3576127640219458e-6
t3561,1.5112451344534511e-6
t3562,1.5619051105494778e-6
t3563,1.5419563800650218e-6
t3564,1.6189072310076071e-6
t3565,1.6612779741191037e-6
t3566,1.542253297838616e-6
t3567,1.7757762618802339e-6
t3568,1.9322935694023084e-6
t3569,2.478512876451472e-6
t3570,2.4123875946363704e-6
t3571,2.0656992490363374e-6
t3572,1.897802760618224e-6
t3573,1.8669116631300313e-6
t3574,1.492548757150051e-6
t3575,1.3982266430914973e-6
t3576,1.3802702992005913e-6
t3577,1.3038619211898903e-6
t3578,1.216875426976437e-6
t3579,1.1836499875381115e-6
t3580,1.1610563477621445e-6
t3581,1.1907443335013631e-6
t3582,1.3434831666680433e-6
t3583,1.716545236943912e-6
t3584,2.2750898867392226e-6
t3585,2.3925676498611437e-6
t3586,2.427809801689073e-6
t3587,2.5040847975687035e-6
t3588,2.2980885395415366e-6
t3589,2.2485590971610804e-6
t3590,2.5365748653937714e-6
t3591,1.8170605203074737e-6
t3592,1.8182330006568544e-6
t3593,2.1369788181747163e-6
t3594,3.7813609571269347e-6
t3595,4.4670575359778044e-6
t3596,4.625134035706346e-6
t3597,4.3341287362648754e-6
t3598,3.741922263501015e-6
t3599,2.7028203676505442e-6
t3600,1.9536805160472433e-6
t3601,1.546238818023109e-6
t3602,1.464102859708035e-6
t3603,1.4128426346183433e-6
t3604,1.4038692929507712e-6
t3605,1.4528751818526528e-6
t3606,2.0995011066818683e-6
t3607,1.7237249447009125e-6
t3608,1.7222855221248565e-6
t3609,1.6760686205274457e-6
t3610,1.7587621852924332e-6
t3611,1.7645767271828532e-6
t3612,1.9160245505762952e-6
t3613,2.0488386507419674e-6
t3614,2.0982649838916356e-6
t3615,2.0249092052106373e-6
t3616,1.9557252712416734e-6
t3617,2.146127747970804e-6
t3618,2.1578866252536646e-6
t3619,2.760842972643943e-6
t3620,2.8752012235988268e-6
t3621,2.8730571213150567e-6
t3622,2.7482955519308033e-6
t3623,2.082996844119049e-6
t3624,1.6278662526791928e-6
t3625,1.4355648504741934e-6
t3626,1.2022719590248366e-6
t3627,1.1774490690201051e-6
t3628,1.23651389438802e-6
t3629,1.2988125612263508e-6
t3630,1.8291586284593625e-6
t3631,1.4228840100220953e-6
t3632,1.3040242049141777e-6
t3633,1.3948239348251466e-6
t3634,1.418488231861848e-6
t3635,1.4840164172609787e-6
t3636,1.526937786881535e-6
t3637,1.642622268845695e-6
t3638,1.7504057308487946e-6
t3639,1.8031538878026724e-6
t3640,1.8204686213703175e-6
t3641,1.8339292031840817e-6
t3642,2.3046029785484055e-6
t3643,2.000924705231496e-6
t3644,1.543403868222273e-6
t3645,1.5505987738088427e-6
t3646,1.3609808811494824e-6
t3647,1.2714283577165042e-6
t3648,1.1775706973943053e-6
t3649,1.0502190162959053e-6
t3650,9.834625602340722e-7
t3651,9.371267665282572e-7
t3652,9.330324735082649e-7
t3653,9.322775909793544e-7
t3654,9.82190111882033e-7
t3655,9.734911192710801e-7
t3656,1.1846486709847196e-6
t3657,1.1389705700739991e-6
t3658,1.183263515677127e-6
t3659,1.286368513596958e-6
t3660,1.2084522882635061e-6
t3661,1.1501848216966214e-6
t3662,1.1516531379581826e-6
t3663,1.1490816024594145e-6
t3664,1.1667557111025301e-6
t3665,1.282561709079459e-6
t3666,1.308372439277819e-6
t3667,1.3320482595796172e-6
t3668,1.271276249717179e-6
t3669,1.258011464211775e-6
t3670,1.2126296143355683e-6
t3671,1.1706571292255184e-6
t3672,1.1156523319849013e-6
t3673,1.0780071233464375e-6
t3674,1.1258519638308385e-6
t3675,1.0894069813617283e-6
t3676,1.0603350674166372e-6
t3677,1.0235475768612568e-6
t3678,1.303612053931805e-6
t3679,1.0169579931558479e-6
t3680,9.977726777040511e-7
t3681,9.838055708890975e-7
t3682,9.116436777604501e-7
t3683,8.93946391014141e-7
t3684,9.697172456685688e-7
t3685,1.0982501452339099e-6
t3686,1.1472166284060485e-6
t3687,1.203211259141339e-6
t3688,1.3462869646370821e-6
t3689,1.8279744449042203e-6
t3690,1.8223639493755192e-6
t3691,1.5655564223052194e-6
t3692,1.345840921703054e-6
t3693,1.3129633626601271e-6
t3694,1.2783104523501167e-6
t3695,1.1567052285973577e-6
t3696,1.0987729942843723e-6
t3697,1.1353596728139798e-6
t3698,1.1092036547570453e-6
t3699,1.1078789340286543e-6
t3700,1.1137341748628038e-6
t3701,1.1144374544872313e-6
t3702,1.2782481337671498e-6
t3703,1.2614459950581943e-6
t3704,1.7192524500442347e-6
t3705,1.4492060074970672e-6
t3706,1.314619151944444e-6
t3707,1.24039706031409e-6
t3708,1.2147650089685338e-6
t3709,1.3183799642876978e-6
t3710,1.4179632223049183e-6
t3711,1.266969411867215e-6
t3712,1.3309584176420098e-6
t3713,1.7867618855605062e-6
t3714,1.834928889562481e-6
t3715,1.5000571564948494e-6
t3716,1.227467862190534e-6
t3717,1.1596632663586463e-6
t3718,1.152042823656517e-6
t3719,1.1164781367069732e-6
t3720,1.0323850680793133e-6
t3721,9.911842883463265e-7
t3722,9.649148796247282e-7
t3723,9.653893796613597e-7
t3724,9.654908527171218e-7
t3725,9.803045006148813e-7
t3726,1.1436872427587044e-6
t3727,1.3060329436349472e-6
t3728,1.4343540473486956e-6
t3729,1.4135378751794117e-6
t3730,1.2306565364209178e-6
t3731,1.349359449416509e-6
t3732,1.4035164560548839e-6
t3733,1.400204698454358e-6
t3734,1.3314050791584235e-6
t3735,1.337247047783223e-6
t3736,1.3004273048379435e-6
t3737,1.3765506672141333e-6
t3738,1.8448447089254249e-6
t3739,2.1457777866997267e-6
t3740,1.9085172295005755e-6
t3741,2.0343396423763035e-6
t3742,1.9068808037184583e-6
