Resource,NENGREST_Fusion,Total
Zone,1,0
t730,118201.38143351839,118201.38143351839
t731,121692.20447244233,121692.20447244233
t732,125183.02814548752,125183.02814548752
t733,128673.85185869147,128673.85185869147
t734,132164.67547736014,132164.67547736014
t735,135655.49870101365,135655.49870101365
t736,138382.5407857325,138382.5407857325
t737,138846.52777094254,138846.52777094254
t738,136607.54609790005,136607.54609790005
t739,134368.5637564466,134368.5637564466
t740,132129.58137453883,132129.58137453883
t741,129890.60015992874,129890.60015992874
t742,127651.61953731612,127651.61953731612
t743,125412.6401192998,125412.6401192998
t744,126241.86871164758,126241.86871164758
t745,127746.2649860218,127746.2649860218
t746,129250.66181695866,129250.66181695866
t747,130755.05904276161,130755.05904276161
t748,132259.45655505217,132259.45655505217
t749,133763.85441190287,133763.85441190287
t750,135268.2514617863,135268.2514617863
t751,133029.27799001615,133029.27799001615
t752,130790.30500613843,130790.30500613843
t753,128551.33344378823,128551.33344378823
t754,129818.47942753856,129818.47942753856
t755,133148.59923962547,133148.59923962547
t756,136478.723347084,136478.723347084
t757,139808.8576610264,139808.8576610264
t758,143138.99299962123,143138.99299962123
t759,146469.12835254887,146469.12835254887
t760,149799.2632970098,149799.2632970098
t761,151553.21305008442,151553.21305008442
t762,149314.23840792192,149314.23840792192
t763,147075.26186925857,147075.26186925857
t764,144836.28502932674,144836.28502932674
t765,142597.3079930953,142597.3079930953
t766,140358.33108169932,140358.33108169932
t767,140118.9405055864,140118.9405055864
t768,141623.33756844155,141623.33756844155
t769,143127.73466490905,143127.73466490905
t770,144632.13083252296,144632.13083252296
t771,146136.52691448785,146136.52691448785
t772,147640.92314510662,147640.92314510662
t773,145845.64804482454,145845.64804482454
t774,143606.66898124188,143606.66898124188
t775,141367.6883216762,141367.6883216762
t776,139128.7056607488,139128.7056607488
t777,136889.72446894238,136889.72446894238
t778,134650.7445515154,134650.7445515154
t779,132411.7641675506,132411.7641675506
t780,130172.7841759178,130172.7841759178
t781,128708.01969207895,128708.01969207895
t782,129005.17735088119,129005.17735088119
t783,129631.37167124871,129631.37167124871
t784,129150.06895533597,129150.06895533597
t785,126911.09059852958,126911.09059852958
t786,124672.11163719674,124672.11163719674
t787,122433.13263562208,122433.13263562208
t788,120194.1536826489,120194.1536826489
t789,117955.17491503088,117955.17491503088
t790,115716.19690992421,115716.19690992421
t791,113477.21936536934,113477.21936536934
t792,111238.24223724245,111238.24223724245
t793,110398.13124722923,110398.13124722923
t794,111902.52791136052,111902.52791136052
t795,113406.9240104401,113406.9240104401
t796,114911.32073540223,114911.32073540223
t797,116415.71760416232,116415.71760416232
t798,117766.87709860316,117766.87709860316
t799,115527.90189679198,115527.90189679198
t800,113288.92569724789,113288.92569724789
t801,115042.87442239633,115042.87442239633
t802,119042.77538058082,119042.77538058082
t803,123042.74954310681,123042.74954310681
t804,127042.72508259428,127042.72508259428
t805,131042.70061872466,131042.70061872466
t806,135042.67601722025,135042.67601722025
t807,139042.6509191444,139042.6509191444
t808,143042.53919224095,143042.53919224095
t809,143496.753957388,143496.753957388
t810,141257.7720842102,141257.7720842102
t811,139018.79131266728,139018.79131266728
t812,136779.810487755,136779.810487755
t813,134540.8298237031,134540.8298237031
t814,132301.8494827934,132301.8494827934
t815,130062.86966846266,130062.86966846266
t816,127823.8906500013,127823.8906500013
t817,125584.91244955886,125584.91244955886
t818,123345.93524900769,123345.93524900769
t819,121106.95878884119,121106.95878884119
t820,119009.3779927277,119009.3779927277
t821,117781.19094852268,117781.19094852268
t822,117465.92229582313,117465.92229582313
t823,115226.95121165301,115226.95121165301
t824,113176.76524048657,113176.76524048657
t825,115119.51662131563,115119.51662131563
t826,119119.50717644472,119119.50717644472
t827,123119.49846358085,123119.49846358085
t828,127119.48999638988,127119.48999638988
t829,131119.48150685037,131119.48150685037
t830,135119.47282717246,135119.47282717246
t831,139119.46384746584,139119.46384746584
t832,143119.45408323698,143119.45408323698
t833,144873.4010843705,144873.4010843705
t834,142634.4233058225,142634.4233058225
t835,140395.4416724036,140395.4416724036
t836,138156.4597042557,138156.4597042557
t837,135917.47891557685,135917.47891557685
t838,133678.49865069613,133678.49865069613
t839,131439.51876816194,131439.51876816194
t840,129200.5396407388,129200.5396407388
t841,126961.56091920649,126961.56091920649
t842,124722.58240158657,124722.58240158657
t843,122483.60643471585,122483.60643471585
t844,120244.63099388758,120244.63099388758
t845,118005.65395903055,118005.65395903055
t846,115766.67764093397,115766.67764093397
t847,113527.70245895439,113527.70245895439
t848,111288.73788571074,111288.73788571074
t849,113042.69866075058,113042.69866075058
t850,115482.02447160074,115482.02447160074
t851,117921.37713322333,117921.37713322333
t852,120360.73007351691,120360.73007351691
t853,122800.0829801577,122800.0829801577
t854,125239.43565613915,125239.43565613915
t855,127678.78759279162,127678.78759279162
t856,130118.10071943743,130118.10071943743
t857,129924.52605146667,129924.52605146667
t858,127685.54423275172,127685.54423275172
t859,125446.56317988038,125446.56317988038
t860,123207.58273127185,123207.58273127185
t861,120968.60261356215,120968.60261356215
t862,118729.6226879669,118729.6226879669
t863,116490.64280098621,116490.64280098621
t864,114251.66340228432,114251.66340228432
t865,112012.68424738868,112012.68424738868
t866,109773.70566917284,109773.70566917284
t867,107534.72761197886,107534.72761197886
t868,105295.74984878008,105295.74984878008
t869,103056.77248847956,103056.77248847956
t870,100817.79560023303,100817.79560023303
t871,98578.81912259934,98578.81912259934
t872,96339.84310836584,96339.84310836584
t873,96211.13615403464,96211.13615403464
t874,100075.31736476366,100075.31736476366
t875,104075.30831504903,104075.30831504903
t876,108075.29977654577,108075.29977654577
t877,112075.29136352005,112075.29136352005
t878,116075.2829275755,116075.2829275755
t879,120075.27429652572,120075.27429652572
t880,124075.26495480783,124075.26495480783
t881,128075.24687130413,128075.24687130413
t882,128082.28471639297,128082.28471639297
t883,125843.30519609812,125843.30519609812
t884,123604.32628948968,123604.32628948968
t885,121365.3473047457,121365.3473047457
t886,119126.36771202521,119126.36771202521
t887,116975.45101813645,116975.45101813645
t888,117400.25546936641,117400.25546936641
t889,118795.9018816752,118795.9018816752
t890,120300.29801133335,120300.29801133335
t891,121804.69444395206,121804.69444395206
t892,123309.09105543069,123309.09105543069
t893,124813.48806235149,124813.48806235149
t894,125244.5772497305,125244.5772497305
t895,123005.60035220845,123005.60035220845
t896,120766.62421027427,120766.62421027427
t897,122271.01926096817,122271.01926096817
t898,123775.42804530157,123775.42804530157
t899,125279.82340435724,125279.82340435724
t900,126784.21427373916,126784.21427373916
t901,128288.610766065,128288.610766065
t902,129793.00126748669,129793.00126748669
t903,131297.39558987084,131297.39558987084
t904,132801.78783759335,132801.78783759335
t905,131870.93669627185,131870.93669627185
t906,129631.95890962072,129631.95890962072
t907,127392.98071103147,127392.98071103147
t908,125154.00202320892,125154.00202320892
t909,122915.02303016697,122915.02303016697
t910,120676.04388382401,120676.04388382401
t911,118437.06480330437,118437.06480330437
t912,116198.0865206849,116198.0865206849
t913,113959.10835610828,113959.10835610828
t914,111720.13011201604,111720.13011201604
t915,112120.70029786244,112120.70029786244
t916,113597.62995812396,113597.62995812396
t917,115102.02508265099,115102.02508265099
t918,116570.29195135106,116570.29195135106
t919,114331.31227798082,114331.31227798082
t920,112092.33107454304,112092.33107454304
t921,109853.35158196387,109853.35158196387
t922,111357.74708828283,111357.74708828283
t923,112862.13987835261,112862.13987835261
t924,114366.53298703676,114366.53298703676
t925,115870.92528690027,115870.92528690027
t926,117375.31800771553,117375.31800771553
t927,118879.71206461296,118879.71206461296
t928,117312.13371990393,117312.13371990393
t929,115073.15339647536,115073.15339647536
t930,112834.1710740545,112834.1710740545
t931,110595.18846060187,110595.18846060187
t932,108356.20636576066,108356.20636576066
t933,106117.22456619248,106117.22456619248
t934,103878.24371702314,103878.24371702314
t935,101639.26393103694,101639.26393103694
t936,99400.28467171603,99400.28467171603
t937,97161.30640447035,97161.30640447035
t938,94965.26274600705,94965.26274600705
t939,94579.13901276517,94579.13901276517
t940,93723.48090169042,93723.48090169042
t941,91588.3595208448,91588.3595208448
t942,89349.38416824928,89349.38416824928
t943,87110.40864633842,87110.40864633842
t944,84871.43307385752,84871.43307385752
t945,84291.04112979463,84291.04112979463
t946,87703.543502103,87703.543502103
t947,91703.51870392791,91703.51870392791
t948,95703.5028846502,95703.5028846502
t949,99703.4872349534,99703.4872349534
t950,103703.47153294313,103703.47153294313
t951,107703.45565612428,107703.45565612428
t952,111703.43915355888,111703.43915355888
t953,113374.77694659129,113374.77694659129
t954,111135.79885427043,111135.79885427043
t955,108896.81667759243,108896.81667759243
t956,106657.83595412692,106657.83595412692
t957,104418.8553186563,104418.8553186563
t958,102179.87474130791,102179.87474130791
t959,99940.89468958398,99940.89468958398
t960,97701.91486274467,97701.91486274467
t961,95462.93536502587,95462.93536502587
t962,93223.95624047534,93223.95624047534
t963,90984.97753108708,90984.97753108708
t964,88745.9991454159,88745.9991454159
t965,86507.02129571607,86507.02129571607
t966,84268.04407679304,84268.04407679304
t967,82029.06768906445,82029.06768906445
t968,79790.0933842986,79790.0933842986
t969,79330.83897210384,79330.83897210384
t970,82832.5816493264,82832.5816493264
t971,86653.21143323845,86653.21143323845
t972,90473.84161682657,90473.84161682657
t973,94294.47178083184,94294.47178083184
t974,98115.10171402703,98115.10171402703
t975,101935.7292370598,101935.7292370598
t976,105437.4244354584,105437.4244354584
t977,104978.07775389204,104978.07775389204
t978,102739.09614751265,102739.09614751265
t979,100500.11451273368,100500.11451273368
t980,98261.13391567447,98261.13391567447
t981,96022.153765591,96022.153765591
t982,93783.1740771879,93783.1740771879
t983,91544.19474586377,91544.19474586377
t984,89305.21880424142,89305.21880424142
t985,87066.24312499343,87066.24312499343
t986,84827.26456983047,84827.26456983047
t987,82588.28621213595,82588.28621213595
t988,80349.30808567077,80349.30808567077
t989,78110.33034048096,78110.33034048096
t990,75871.35327489258,75871.35327489258
t991,73632.37683669728,73632.37683669728
t992,71393.40140792725,71393.40140792725
t993,69154.43157758555,69154.43157758555
t994,67545.68039128456,67545.68039128456
t995,67577.8745485474,67577.8745485474
t996,69082.2929890316,69082.2929890316
t997,70586.72836555257,70586.72836555257
t998,72091.15150294606,72091.15150294606
t999,73595.57484123207,73595.57484123207
t1000,75100.01095786398,75100.01095786398
t1001,76604.43624394036,76604.43624394036
t1002,74365.5304869811,74365.5304869811
t1003,72126.62525944533,72126.62525944533
t1004,69887.72151006186,69887.72151006186
t1005,67710.5540469404,67710.5540469404
t1006,66962.57608176829,66962.57608176829
t1007,68153.27523303562,68153.27523303562
t1008,71988.56317957627,71988.56317957627
t1009,75988.38552006494,75988.38552006494
t1010,79988.23659457719,79988.23659457719
t1011,83988.10648810274,83988.10648810274
t1012,87987.99064205261,87987.99064205261
t1013,91987.88741921764,91987.88741921764
t1014,95987.79696766051,95987.79696766051
t1015,99987.71773464172,99987.71773464172
t1016,103987.65182374026,103987.65182374026
t1017,107987.64399890661,107987.64399890661
t1018,111987.63680857133,111987.63680857133
t1019,115987.62991971841,115987.62991971841
t1020,119987.62313767632,119987.62313767632
t1021,123987.61633424237,123987.61633424237
t1022,127987.6094238021,127987.6094238021
t1023,131987.60228791877,131987.60228791877
t1024,135987.59464054447,135987.59464054447
t1025,139987.58545674034,139987.58545674034
t1026,139994.63644511305,139994.63644511305
t1027,137755.66123222036,137755.66123222036
t1028,135516.6851065014,135516.6851065014
t1029,133277.70852376867,133277.70852376867
t1030,131038.73228459866,131038.73228459866
t1031,129067.45089454924,129067.45089454924
t1032,129571.8252437093,129571.8252437093
t1033,131076.22312213335,131076.22312213335
t1034,132580.6206507677,132580.6206507677
t1035,134085.0175582509,134085.0175582509
t1036,135589.41474096425,135589.41474096425
t1037,137093.80673911693,137093.80673911693
t1038,134854.82674410814,134854.82674410814
t1039,132615.844434638,132615.844434638
t1040,130376.86313281213,130376.86313281213
t1041,132130.82855999825,132130.82855999825
t1042,136130.81995777154,136130.81995777154
t1043,140130.81209248325,140130.81209248325
t1044,144130.8045722401,144130.8045722401
t1045,148130.79714180026,148130.79714180026
t1046,152130.78974617898,152130.78974617898
t1047,156130.78223359917,156130.78223359917
t1048,160130.77412474054,160130.77412474054
t1049,164130.76326854157,164130.76326854157
t1050,164137.81345641753,164137.81345641753
t1051,161898.83890867332,161898.83890867332
t1052,159659.86304430332,159659.86304430332
t1053,157420.88661288237,157420.88661288237
t1054,155181.91028080147,155181.91028080147
t1055,153019.12100794114,153019.12100794114
t1056,153137.71611687695,153137.71611687695
t1057,154203.17968893202,154203.17968893202
t1058,153679.46684810478,153679.46684810478
t1059,151440.488929863,151440.488929863
t1060,149201.51033329373,149201.51033329373
t1061,146962.53125511698,146962.53125511698
t1062,144723.55183305332,144723.55183305332
t1063,142484.57065352015,142484.57065352015
t1064,140245.5894910753,140245.5894910753
t1065,138006.61045640172,138006.61045640172
t1066,135767.6307555198,135767.6307555198
t1067,133587.6362684897,133587.6362684897
t1068,132523.08602189884,132523.08602189884
