Segment,1,2,3,4,Total
t6818,1.1546849960008547e-5,9.320004704610976e-6,1.2801914506464469e-5,3.440468948630031e-5,1.1546849960008547e-5
t6819,1.1464455503649585e-5,9.306991160591448e-6,1.286320627507182e-5,3.437145971164019e-5,1.1464455503649585e-5
t6820,1.1387604639811578e-5,9.254612465395448e-6,1.283623022155112e-5,3.4258943968404104e-5,1.1387604639811578e-5
t6821,1.1195517602597348e-5,9.199278535981377e-6,1.278237085156114e-5,3.38636932249944e-5,1.1195517602597348e-5
t6822,1.120380190048826e-5,9.541682291912722e-6,1.3093426973648432e-5,3.39183082519725e-5,1.120380190048826e-5
t6823,1.1248049178656544e-5,9.867317516890061e-6,1.3705556819654743e-5,3.469568897887691e-5,1.1248049178656544e-5
t6824,1.106474573752868e-5,9.846567632221746e-6,1.4140159097638416e-5,3.069015143511701e-5,1.106474573752868e-5
t6825,1.1365401633443956e-5,9.97870618036321e-6,1.4278442170464583e-5,3.348795075332683e-5,1.1365401633443956e-5
t6826,1.1120882897320683e-5,9.947672684626805e-6,1.3982441862606809e-5,3.293737782516031e-5,1.1120882897320683e-5
t6827,1.1089090997226866e-5,9.986561283053312e-6,1.4024052130398117e-5,3.341592449202515e-5,1.1089090997226866e-5
t6828,1.1053404511940343e-5,1.0020573634507829e-5,1.39800831094742e-5,3.4222569090647394e-5,1.1053404511940343e-5
t6829,1.1029919343817674e-5,9.941667959155947e-6,1.3869287182580978e-5,3.24756632790007e-5,1.1029919343817674e-5
t6830,1.07461465203496e-5,9.560531209876986e-6,1.3077055794993958e-5,2.6952934592127235e-5,1.07461465203496e-5
t6831,1.0717469774449883e-5,9.531941382778776e-6,1.2982634039690104e-5,2.6846745640391255e-5,1.0717469774449883e-5
t6832,1.0800781003732262e-5,9.532995483255656e-6,1.3067489088553906e-5,2.702848029136301e-5,1.0800781003732262e-5
t6833,1.0808922955406792e-5,9.535424800908628e-6,1.30980125659395e-5,2.707353635112903e-5,1.0808922955406792e-5
t6834,1.1042286112429215e-5,9.969803983952151e-6,1.4512157972067787e-5,3.222311995826337e-5,1.1042286112429215e-5
t6835,1.1444314782817656e-5,1.0357429505447536e-5,1.5158638869267394e-5,4.012907168414093e-5,1.1444314782817656e-5
t6836,1.1064534440474988e-5,1.0270682445584384e-5,1.465543865168575e-5,3.873310979416064e-5,1.1064534440474988e-5
t6837,1.0920328134946698e-5,1.0020155774431788e-5,1.40356019594735e-5,3.4373087623938024e-5,1.0920328134946698e-5
t6838,1.100212201445411e-5,9.891895941132747e-6,1.375405559502156e-5,3.322157199189417e-5,1.100212201445411e-5
t6839,1.1109165039016619e-5,9.748792038107176e-6,1.3455800736691821e-5,3.265415526256122e-5,1.1109165039016619e-5
t6840,1.1285103958405535e-5,9.632975825897728e-6,1.3182934006234208e-5,3.29881546715614e-5,1.1285103958405535e-5
t6841,1.1051484609337349e-5,9.369154079872916e-6,1.2453285099020166e-5,2.990690530597877e-5,1.1051484609337349e-5
t6842,1.1214325986784475e-5,9.286167914043357e-6,1.2339282406666747e-5,3.0068844444425343e-5,1.1214325986784475e-5
t6843,1.1338262602438268e-5,9.260078983938082e-6,1.2302196899614796e-5,3.018253179997186e-5,1.1338262602438268e-5
t6844,1.1439701787222188e-5,9.265866448817074e-6,1.2305400357661206e-5,3.0245523802136477e-5,1.1439701787222188e-5
t6845,1.1497296359732087e-5,9.323009752673612e-6,1.236794963650412e-5,3.0266012531773607e-5,1.1497296359732087e-5
t6846,1.1219823905157653e-5,9.357711045419647e-6,1.247233573594673e-5,3.0112306883140847e-5,1.1219823905157653e-5
t6847,1.1513740071548459e-5,9.782768823570788e-6,1.3533667131671756e-5,3.506044186342613e-5,1.1513740071548459e-5
t6848,1.1156832574614926e-5,9.688660694638288e-6,1.3420129177238994e-5,3.0916948290800926e-5,1.1156832574614926e-5
t6849,1.1394333417255174e-5,9.867528551182269e-6,1.3572453030005186e-5,3.3578095505934144e-5,1.1394333417255174e-5
t6850,1.094610573245297e-5,9.49975305151881e-6,1.277219562271328e-5,2.76062848279778e-5,1.094610573245297e-5
t6851,1.0603750207206461e-5,9.41696368046441e-6,1.234847431096824e-5,2.709425735301329e-5,1.0603750207206461e-5
t6852,1.050795397865833e-5,9.35567128429088e-6,1.2127514377298802e-5,2.6886350191187917e-5,1.050795397865833e-5
t6853,1.0593447780262383e-5,9.346694020656667e-6,1.2138985210674935e-5,2.701904760313084e-5,1.0593447780262383e-5
t6854,1.0888326251913297e-5,9.40905609724931e-6,1.2466203150254864e-5,2.7535801837103073e-5,1.0888326251913297e-5
t6855,1.1063816997350405e-5,9.426573290039702e-6,1.2611646280427239e-5,2.7764422064224472e-5,1.1063816997350405e-5
t6856,1.1357838427113e-5,9.800654242984955e-6,1.3323605289392482e-5,3.3982077642065385e-5,1.1357838427113e-5
t6857,1.1015785029694015e-5,9.731518790026872e-6,1.3544517151416504e-5,3.149586527533766e-5,1.1015785029694015e-5
t6858,1.1036271824665618e-5,9.793975561941049e-6,1.3696700785920903e-5,3.213969964970196e-5,1.1036271824665618e-5
t6859,1.1371012370680057e-5,1.0198040575798338e-5,1.4812980178688524e-5,3.87635471298853e-5,1.1371012370680057e-5
t6860,1.1514715720860332e-5,1.0208799289545731e-5,1.4852768075835912e-5,3.886007184380846e-5,1.1514715720860332e-5
t6861,1.1086416865833142e-5,9.837108664749178e-6,1.3868635344006084e-5,3.194761717884336e-5,1.1086416865833142e-5
t6862,1.1315110473979688e-5,9.808905762910633e-6,1.3734668139825371e-5,3.226409470428021e-5,1.1315110473979688e-5
t6863,1.1366724800599365e-5,9.702499104867805e-6,1.3386568481390144e-5,3.1781769964629015e-5,1.1366724800599365e-5
t6864,1.143445662037291e-5,9.580155298630168e-6,1.3024529126778143e-5,3.179938030730551e-5,1.143445662037291e-5
t6865,1.1513044764429944e-5,9.423608259197882e-6,1.2645684464403206e-5,3.176458916553322e-5,1.1513044764429944e-5
t6866,1.1330607256363373e-5,9.17144577610676e-6,1.2255485027641862e-5,3.1340631231397266e-5,1.1330607256363373e-5
t6867,1.139309312599155e-5,9.070224055203686e-6,1.2159476800271459e-5,3.146570102660758e-5,1.139309312599155e-5
t6868,1.1376636486918612e-5,8.967840720891683e-6,1.200620550065534e-5,3.074801759693098e-5,1.1376636486918612e-5
t6869,1.136677631916481e-5,8.939557564156878e-6,1.1947290757415758e-5,3.0345400136400303e-5,1.136677631916481e-5
t6870,1.1482262745367331e-5,9.064888940551357e-6,1.215100379959922e-5,3.1421849982404125e-5,1.1482262745367331e-5
t6871,1.1372524145175846e-5,9.26727510732945e-6,1.2467979465413999e-5,3.241780042832954e-5,1.1372524145175846e-5
t6872,1.1263564928009714e-5,9.348937426298796e-6,1.2508973158715253e-5,3.0101681462253376e-5,1.1263564928009714e-5
t6873,1.129581406780598e-5,9.508769400120742e-6,1.2845833955769826e-5,3.0055185331147103e-5,1.129581406780598e-5
t6874,1.1400029273392703e-5,9.673935996720489e-6,1.3259095196105818e-5,3.085475200892304e-5,1.1400029273392703e-5
t6875,1.1086620910208206e-5,9.34467387149188e-6,1.2587365603477936e-5,2.5576357265228557e-5,1.1086620910208206e-5
t6876,1.0771602906726396e-5,9.379273538117503e-6,1.2705797792825603e-5,2.5485496239176803e-5,1.0771602906726396e-5
t6877,1.072139565978312e-5,9.399862971774377e-6,1.2804366890550997e-5,2.5526599227740167e-5,1.072139565978312e-5
t6878,1.1026907918895096e-5,9.502758574799723e-6,1.2714093627889556e-5,2.8011329115212906e-5,1.1026907918895096e-5
t6879,1.1063131231914152e-5,9.482235019118578e-6,1.2660795040612081e-5,2.802280751999207e-5,1.1063131231914152e-5
t6880,1.0767914369196419e-5,9.37050289034775e-6,1.268617623345755e-5,2.5559004234321756e-5,1.0767914369196419e-5
t6881,1.0868734139794422e-5,9.639793200026635e-6,1.3220348104529216e-5,2.974316969085852e-5,1.0868734139794422e-5
t6882,1.1083688129375207e-5,9.807467550376983e-6,1.3696415128463159e-5,3.19408776422625e-5,1.1083688129375207e-5
t6883,1.1144013954774358e-5,9.885192445725394e-6,1.4028512687611695e-5,3.1963214820326226e-5,1.1144013954774358e-5
t6884,1.1260569321971047e-5,9.904726541781275e-6,1.4111940244086038e-5,3.207977320684468e-5,1.1260569321971047e-5
t6885,1.1384143410017587e-5,9.858987556204138e-6,1.391171954465179e-5,3.2133219959821847e-5,1.1384143410017587e-5
t6886,1.128003543704678e-5,9.76159412748906e-6,1.3500896790111172e-5,3.214545103850193e-5,1.128003543704678e-5
t6887,1.1321386251011156e-5,9.538046938612272e-6,1.2902929148966742e-5,3.096004608799632e-5,1.1321386251011156e-5
t6888,1.1333843157748246e-5,9.221276615884468e-6,1.2319237835018649e-5,2.9891115891888238e-5,1.1333843157748246e-5
t6889,1.138450164841364e-5,8.953821072961027e-6,1.200078799268364e-5,2.9924577996783363e-5,1.138450164841364e-5
t6890,1.1426436047925212e-5,8.808627228304329e-6,1.1852713255689182e-5,2.990350242533271e-5,1.1426436047925212e-5
t6891,1.125521298137518e-5,8.773388565700351e-6,1.1822724606673447e-5,2.9857859620977925e-5,1.125521298137518e-5
t6892,1.1298990295298717e-5,8.762421393306495e-6,1.1813484294912028e-5,2.9857324810002973e-5,1.1298990295298717e-5
t6893,1.1319908912432014e-5,8.883458876614593e-6,1.1934037858560916e-5,2.9899697111454617e-5,1.1319908912432014e-5
t6894,1.1311542913197223e-5,9.242669584400745e-6,1.2352011543175207e-5,2.988765632427074e-5,1.1311542913197223e-5
t6895,1.130354660133745e-5,9.680924287213236e-6,1.3273924562657355e-5,3.1152347700343895e-5,1.130354660133745e-5
t6896,1.1070066638278016e-5,9.771617891436818e-6,1.361375044309663e-5,3.09694767853924e-5,1.1070066638278016e-5
t6897,1.1154820453070437e-5,9.712444847828156e-6,1.3488432995451074e-5,2.9812782515733023e-5,1.1154820453070437e-5
t6898,1.1259716393459878e-5,9.734558352930692e-6,1.3578504233438773e-5,2.981627607281319e-5,1.1259716393459878e-5
t6899,1.1318076787772352e-5,9.740853586393898e-6,1.3598036993807614e-5,2.979791646180124e-5,1.1318076787772352e-5
t6900,1.1419203920531714e-5,9.748797173554553e-6,1.3646282652843301e-5,2.9803943912453126e-5,1.1419203920531714e-5
t6901,1.1170362045503037e-5,9.780433378147225e-6,1.3784845935863747e-5,2.9888548195526007e-5,1.1170362045503037e-5
t6902,1.1177230539763754e-5,9.78757721832635e-6,1.3823480668561683e-5,2.9940145600588814e-5,1.1177230539763754e-5
t6903,1.1157827663830806e-5,9.76444190628873e-6,1.3751608502723674e-5,2.980280523319596e-5,1.1157827663830806e-5
t6904,1.1144398583012172e-5,9.848118175057467e-6,1.3982219532440382e-5,3.10692579177192e-5,1.1144398583012172e-5
t6905,1.1209609655268874e-5,9.936254269448805e-6,1.4270651027852937e-5,3.231222917008178e-5,1.1209609655268874e-5
t6906,1.1006273910069569e-5,9.967442809088879e-6,1.4403905445051295e-5,3.2290425029960965e-5,1.1006273910069569e-5
t6907,1.1047283491445016e-5,1.002382659302373e-5,1.4675038855861035e-5,3.232363666626581e-5,1.1047283491445016e-5
t6908,1.1123252861888087e-5,1.0022695286168824e-5,1.466669375770731e-5,3.2411270963284625e-5,1.1123252861888087e-5
t6909,1.1222338821247613e-5,9.977188530686157e-6,1.4447435712549158e-5,3.2476527175678184e-5,1.1222338821247613e-5
t6910,1.1296205705558202e-5,9.893831078030616e-6,1.4079270830846302e-5,3.2572778298643164e-5,1.1296205705558202e-5
t6911,1.112316158516892e-5,9.761725319942591e-6,1.3541147073702819e-5,3.2476375589186575e-5,1.112316158516892e-5
t6912,1.1178174643813344e-5,9.547680775215131e-6,1.2953503421866156e-5,3.1388821696430385e-5,1.1178174643813344e-5
t6913,1.1307293761091277e-5,9.345420313303465e-6,1.2511209860178026e-5,3.129111524340987e-5,1.1307293761091277e-5
t6914,1.148716337537316e-5,9.218883176239482e-6,1.2421153711943693e-5,3.25359579095215e-5,1.148716337537316e-5
t6915,1.1587194542498933e-5,9.095460115800815e-6,1.2303496648679287e-5,3.2514313842483076e-5,1.1587194542498933e-5
t6916,1.1380854489284237e-5,9.06162875400943e-6,1.2258420655312268e-5,3.231209197105239e-5,1.1380854489284237e-5
t6917,1.1316967231176758e-5,9.141495926709534e-6,1.223831684247237e-5,3.124860141345684e-5,1.1316967231176758e-5
t6918,1.1317081999928246e-5,9.455583152643685e-6,1.2716871754314562e-5,3.1195181499619643e-5,1.1317081999928246e-5
t6919,1.137938226624417e-5,9.812569625814549e-6,1.3756758719383844e-5,3.266096825570952e-5,1.137938226624417e-5
t6920,1.1209759650965742e-5,9.771913617505602e-6,1.3844843279041009e-5,3.0127553291714936e-5,1.1209759650965742e-5
t6921,1.121849483087936e-5,9.93116460157749e-6,1.3690557800632458e-5,3.342694456807009e-5,1.121849483087936e-5
t6922,1.0769290886558659e-5,9.518458496154474e-6,1.2824623897011984e-5,2.6927444274680018e-5,1.0769290886558659e-5
t6923,1.0759785895161865e-5,9.534331284920348e-6,1.2859843513466208e-5,2.6887817571823283e-5,1.0759785895161865e-5
t6924,1.0787993651648521e-5,9.542602672832109e-6,1.289314565759098e-5,2.6929822747195042e-5,1.0787993651648521e-5
t6925,1.0833608368210681e-5,9.545855665622728e-6,1.2942171621626687e-5,2.7034354918586978e-5,1.0833608368210681e-5
t6926,1.0693910907127123e-5,9.513396884464634e-6,1.2781470165820903e-5,2.675443602081893e-5,1.0693910907127123e-5
t6927,1.0733137126422693e-5,9.513753297441725e-6,1.2852710936347976e-5,2.6883978755537775e-5,1.0733137126422693e-5
t6928,1.0753261991111873e-5,9.540325034124554e-6,1.2979404230345158e-5,2.728804488840036e-5,1.0753261991111873e-5
t6929,1.1106848671931487e-5,9.938835388492017e-6,1.39770953742992e-5,3.318625995755219e-5,1.1106848671931487e-5
t6930,1.1194956464912795e-5,1.0071080579639877e-5,1.4332045530012799e-5,3.54094621610158e-5,1.1194956464912795e-5
t6931,1.085723652742803e-5,1.007455017367334e-5,1.4201878357664992e-5,3.453284328939883e-5,1.085723652742803e-5
t6932,1.0976304355352286e-5,1.0141831249282775e-5,1.4361785796892497e-5,3.597577895558172e-5,1.0976304355352286e-5
t6933,1.1139596286828854e-5,1.0102688487011303e-5,1.422935803681553e-5,3.623720291127389e-5,1.1139596286828854e-5
t6934,1.1056231318167643e-5,9.865009883453757e-6,1.4087554833417907e-5,3.2398230765182507e-5,1.1056231318167643e-5
t6935,1.122493978697987e-5,9.788576364822746e-6,1.3754131574594655e-5,3.2772056073759375e-5,1.122493978697987e-5
t6936,1.1145167028051989e-5,9.569602724084112e-6,1.3016114407038394e-5,3.154768068073462e-5,1.1145167028051989e-5
t6937,1.1588007100298275e-5,9.527530120313666e-6,1.315905878037877e-5,3.4548287520257984e-5,1.1588007100298275e-5
t6938,1.1752555467902406e-5,9.493344882226004e-6,1.3137078035814218e-5,3.475516276058537e-5,1.1752555467902406e-5
t6939,1.1502677162082283e-5,9.407724318062273e-6,1.2514991045213531e-5,3.15865620939791e-5,1.1502677162082283e-5
t6940,1.1563068685441025e-5,9.384868741209299e-6,1.2501508566724396e-5,3.1599729370321294e-5,1.1563068685441025e-5
t6941,1.1252727744635495e-5,9.320118103446345e-6,1.2483350173014114e-5,3.1331048440577594e-5,1.1252727744635495e-5
t6942,1.1241512554364189e-5,9.560080724500455e-6,1.3021270856226146e-5,3.164598866362113e-5,1.1241512554364189e-5
t6943,1.1226697096985324e-5,9.8601957413277e-6,1.4057829962689823e-5,3.29361986252377e-5,1.1226697096985324e-5
t6944,1.1157808207820191e-5,9.888794526605495e-6,1.4340446535118431e-5,3.166962156176659e-5,1.1157808207820191e-5
t6945,1.1332624508804554e-5,9.939469276646358e-6,1.39803860241932e-5,3.319500283963709e-5,1.1332624508804554e-5
t6946,1.0952067851859227e-5,9.752656114931104e-6,1.3399171462146229e-5,3.0237815505995353e-5,1.0952067851859227e-5
t6947,1.0948437258045089e-5,9.757105223046329e-6,1.3398406899342461e-5,3.0252205109917045e-5,1.0948437258045089e-5
t6948,1.0949961788185244e-5,9.753537053589456e-6,1.33887002608217e-5,3.0254492832497548e-5,1.0949961788185244e-5
t6949,1.0973931628327461e-5,9.748740402813758e-6,1.3371488378347869e-5,3.028302250139612e-5,1.0973931628327461e-5
t6950,1.1039011172364178e-5,9.760625023152532e-6,1.3431256357586025e-5,3.0350103213982136e-5,1.1039011172364178e-5
t6951,1.0971630947739788e-5,9.725502981167717e-6,1.3290045156977397e-5,3.017600006350223e-5,1.0971630947739788e-5
t6952,1.1244505452828138e-5,9.818233208869288e-6,1.3479971465513807e-5,3.190044936731823e-5,1.1244505452828138e-5
t6953,1.109182776827589e-5,9.826765194152953e-6,1.4045082229992828e-5,3.175630926537335e-5,1.109182776827589e-5
t6954,1.1085155360051895e-5,9.861364546616942e-6,1.4049455983425693e-5,3.2567575110854124e-5,1.1085155360051895e-5
t6955,1.1358799382614827e-5,1.021887067596126e-5,1.5026509752379012e-5,3.87585545131705e-5,1.1358799382614827e-5
t6956,1.1066734045586622e-5,1.0183763205681805e-5,1.485633860360121e-5,3.8579756090799885e-5,1.1066734045586622e-5
t6957,1.0928482984880064e-5,9.86707887170972e-6,1.3971383973080515e-5,3.279195152939519e-5,1.0928482984880064e-5
t6958,1.1119419109228818e-5,9.759456764857846e-6,1.3587171948995168e-5,3.2326874863811416e-5,1.1119419109228818e-5
t6959,1.1305884129806189e-5,9.59466976625229e-6,1.312703205859276e-5,3.2158830053988345e-5,1.1305884129806189e-5
t6960,1.1496185559835761e-5,9.41010374251604e-6,1.2742793653890226e-5,3.2268940669661464e-5,1.1496185559835761e-5
t6961,1.130824390525113e-5,9.150373837525667e-6,1.228875346117623e-5,3.167758942933085e-5,1.130824390525113e-5
t6962,1.1384716838060044e-5,9.034338000092794e-6,1.2141848725283287e-5,3.1642388584295376e-5,1.1384716838060044e-5
t6963,1.1382121128669243e-5,8.986770209813979e-6,1.2093086929237035e-5,3.163165562830767e-5,1.1382121128669243e-5
t6964,1.1324655077843772e-5,8.968399045487817e-6,1.2073907416362607e-5,3.1593056625486195e-5,1.1324655077843772e-5
t6965,1.129483224435304e-5,9.100092419509912e-6,1.2200305977577083e-5,3.163518452284911e-5,1.129483224435304e-5
t6966,1.1053750344165284e-5,9.368696706295965e-6,1.2608811827282028e-5,3.1496479438034085e-5,1.1053750344165284e-5
t6967,1.1199540967449368e-5,9.777779948667613e-6,1.3677888575274283e-5,3.2502636213647386e-5,1.1199540967449368e-5
t6968,1.1161298045530571e-5,9.854692085169189e-6,1.4148218664481791e-5,3.153370428217351e-5,1.1161298045530571e-5
t6969,1.1365131078535349e-5,9.958382404519957e-6,1.3948214107765765e-5,3.368017700742888e-5,1.1365131078535349e-5
t6970,1.1251409316455248e-5,1.0014178965052278e-5,1.4070074382922528e-5,3.40289474100918e-5,1.1251409316455248e-5
t6971,1.0988756763948775e-5,9.904726131210013e-6,1.3650632839833469e-5,3.285657216809364e-5,1.0988756763948775e-5
t6972,1.0729161829405342e-5,9.518204117784794e-6,1.276792050938929e-5,2.7971914784632386e-5,1.0729161829405342e-5
t6973,1.0743101504691742e-5,9.55078570404964e-6,1.2863219434623076e-5,2.8009480481430266e-5,1.0743101504691742e-5
t6974,1.0822089460257211e-5,9.571219384414093e-6,1.298069068249578e-5,2.817504569380318e-5,1.0822089460257211e-5
t6975,1.1166904603316939e-5,9.872094403191917e-6,1.3823982161396835e-5,3.186722605206723e-5,1.1166904603316939e-5
t6976,1.1279444171544637e-5,9.908107467197107e-6,1.3737363916285303e-5,3.4062942072756075e-5,1.1279444171544637e-5
t6977,1.1107271906280705e-5,9.863686047373005e-6,1.418094282575627e-5,3.162860542255801e-5,1.1107271906280705e-5
t6978,1.1362472899025761e-5,1.012869429621554e-5,1.4886119219454129e-5,3.6238112175735404e-5,1.1362472899025761e-5
t6979,1.1425934849674675e-5,1.0192406154970343e-5,1.518399008571606e-5,3.6184685327396955e-5,1.1425934849674675e-5
t6980,1.1364058549260744e-5,1.001928396987948e-5,1.4764474928403307e-5,3.2804808472501646e-5,1.1364058549260744e-5
t6981,1.1157941409607021e-5,9.938443036994822e-6,1.4362614120933268e-5,3.256980980364691e-5,1.1157941409607021e-5
t6982,1.1180817447006667e-5,9.804156080132786e-6,1.3873384641458586e-5,3.1658959105130894e-5,1.1180817447006667e-5
t6983,1.1236724444786394e-5,9.676107857123157e-6,1.3368182179647317e-5,3.156755299430619e-5,1.1236724444786394e-5
t6984,1.1399303214960749e-5,9.50422625311211e-6,1.2904486186065105e-5,3.168344296072953e-5,1.1399303214960749e-5
t6985,1.1492443880968427e-5,9.294601837255146e-6,1.245191688267605e-5,3.1417926531925274e-5,1.1492443880968427e-5
t6986,1.1331462887879503e-5,9.090601698679023e-6,1.2211385463207276e-5,3.1259204111583484e-5,1.1331462887879503e-5
t6987,1.140883698246354e-5,9.012163973217875e-6,1.2123629722454502e-5,3.1209938880551835e-5,1.140883698246354e-5
t6988,1.1370744603750937e-5,8.944626948742267e-6,1.1983947425645363e-5,3.0263638523696378e-5,1.1370744603750937e-5
